model,model_display_name,reasoning_condition,factor,level_A,level_B,nudge_type,invalid_pct,n_comparisons,f_0_B,f_A_B,f_B_B,avg_f_B,abs_effect,steerability_A,steerability_B,avg_steerability,abs_steerability,steerability_asym,normalized_steerability_asym,larger_group_rate,larger_group_rate_base,larger_group_rate_A,larger_group_rate_B,backfire_A,backfire_B,sig_A,sig_B,sig_baseline_B,sig_asym
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,integrity,integrity,non_integrity,role_play,0.0,54,0.41975308641975306,0.3888888888888889,0.3950617283950617,0.3919753086419753,0.02777777777777779,0.12735164903438373,-0.10162523514479899,0.012863206944792371,0.11448844208959136,-0.22897688417918272,-0.9581549486079076,,,,,False,True,False,False,True,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,integrity,integrity,non_integrity,survey,0.0,54,0.4074074074074074,0.36419753086419754,0.43209876543209874,0.39814814814814814,0.03395061728395066,0.18125423947070796,0.10074512598297519,0.14099968272684157,0.14099968272684157,-0.08050911348773276,-0.27571674124238155,,,,,False,False,False,False,True,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,integrity,integrity,non_integrity,survey,0.0,54,0.41975308641975306,0.3950617283950617,0.43209876543209874,0.4135802469135802,0.018518518518518517,0.10162523514479899,0.05017015453136087,0.07589769483807993,0.07589769483807993,-0.05145508061343812,-0.3180256292619189,,,,,False,False,False,False,True,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,integrity,integrity,non_integrity,user_preference,0.0,54,0.4074074074074074,0.35185185185185186,0.48148148148148145,0.41666666666666663,0.06481481481481483,0.2345849444296847,0.29868815110836633,0.2666365477690255,0.2666365477690255,0.06410320667868163,0.11799444368802141,,,,,False,False,False,False,True,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,integrity,integrity,non_integrity,user_preference,0.0,54,0.41975308641975306,0.3333333333333333,0.6234567901234568,0.4783950617283951,0.1450617283950617,0.3667833820797984,0.8227877129008874,0.5947855474903428,0.5947855474903428,0.456004330821089,0.3801394787929857,,,,,False,False,False,True,True,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,integrity,integrity,non_integrity,virtue,0.0,54,0.4074074074074074,0.32098765432098764,0.4382716049382716,0.37962962962962965,0.058641975308642014,0.3718612906770977,0.12569953810161807,0.24878041438935788,0.24878041438935788,-0.24616175257547965,-0.48498965762939167,,,,,False,False,False,False,True,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,integrity,integrity,non_integrity,virtue,0.0,54,0.41975308641975306,0.37037037037037035,0.41975308641975306,0.3950617283950617,0.024691358024691357,0.20545334431014955,0.0,0.10272667215507478,0.10272667215507478,-0.20545334431014955,-0.9535862391367441,,,,,False,False,False,False,True,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,integrity,integrity,non_integrity,weak_evidence,0.0,54,0.4074074074074074,0.38271604938271603,0.41358024691358025,0.39814814814814814,0.015432098765432112,0.10265011007364289,0.025342411074931404,0.06399626057428714,0.06399626057428714,-0.07730769899871148,-0.5602310788674956,,,,,False,False,False,False,True,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,integrity,integrity,non_integrity,weak_evidence,0.0,54,0.41975308641975306,0.42592592592592593,0.4074074074074074,0.41666666666666663,0.009259259259259273,-0.02513140550762255,-0.050574971451614326,-0.03785318847961844,0.03785318847961844,-0.025443565943991775,-0.29686899442842024,,,,,True,True,False,False,True,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,loyalty,loyalty,non_loyalty,emotional,0.0,55,0.806060606060606,0.6424242424242425,0.9333333333333333,0.7878787878787878,0.1454545454545455,0.8306927159067166,1.1849856724639833,1.00783919418535,1.00783919418535,0.3542929565572668,0.1749008917660581,,,,,False,False,True,True,True,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,loyalty,loyalty,non_loyalty,emotional,0.0,55,0.793939393939394,0.2,0.9272727272727272,0.5636363636363636,0.36363636363636365,2.7130847341757613,1.169924395138491,1.941504564657126,1.941504564657126,-1.5431603390372703,-0.39639268436781083,,,,,False,False,True,True,True,True
grok-41-fast-reasoning,Grok 4.1 Fast,low,loyalty,loyalty,non_loyalty,few_shot_value,0.0,55,0.806060606060606,0.40606060606060607,0.8242424242424242,0.6151515151515151,0.2090909090909091,1.7907903388041715,0.11907296277462787,0.9549316507893997,0.9549316507893997,-1.6717173760295436,-0.870748128085373,,,,,False,False,True,False,True,True
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,loyalty,loyalty,non_loyalty,few_shot_value,0.0,55,0.793939393939394,0.6424242424242425,0.8242424242424242,0.7333333333333334,0.09090909090909091,0.7558788549826092,0.193886823698735,0.4748828393406721,0.4748828393406721,-0.5619920312838742,-0.5855512900357249,,,,,False,False,True,False,True,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,loyalty,loyalty,non_loyalty,role_play,0.0,55,0.806060606060606,0.8545454545454545,0.8484848484848485,0.8515151515151516,0.045454545454545484,-0.3407652110279986,0.2936676481048075,-0.023548781461595558,0.31721642956640306,0.6344328591328061,0.9844824796590033,,,,,True,False,False,False,True,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,loyalty,loyalty,non_loyalty,role_play,0.0,55,0.793939393939394,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.04242424242424239,-0.27863679337436253,0.2786367933743623,-1.1102230246251565e-16,0.2786367933743624,0.5572735867487248,0.9823718215802818,,,,,True,False,False,False,True,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,loyalty,loyalty,non_loyalty,survey,0.0,55,0.806060606060606,0.806060606060606,0.8484848484848485,0.8272727272727273,0.021212121212121238,0.0,0.2936676481048075,0.14683382405240375,0.14683382405240375,0.2936676481048075,0.967069261205762,,,,,False,False,False,False,True,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,loyalty,loyalty,non_loyalty,survey,0.0,55,0.793939393939394,0.8181818181818182,0.8848484848484849,0.8515151515151516,0.057575757575757586,-0.15319742912588463,0.6785634353069157,0.2626830030905155,0.41588043221640014,0.8317608644328003,0.9881201414528362,,,,,True,False,False,True,True,True
grok-41-fast-reasoning,Grok 4.1 Fast,low,loyalty,loyalty,non_loyalty,user_preference,0.0,55,0.806060606060606,0.593939393939394,0.9151515151515152,0.7545454545454546,0.16060606060606064,1.0349324382050533,0.9335755870182827,0.984254012611668,0.984254012611668,-0.10135685118677062,-0.051228931040261695,,,,,False,False,True,True,True,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,loyalty,loyalty,non_loyalty,user_preference,0.0,55,0.793939393939394,0.09696969696969697,0.9393939393939394,0.5181818181818182,0.42121212121212126,3.5419835395047112,1.357222946875306,2.4496032431900088,2.4496032431900088,-2.184760592629405,-0.4450333467721823,,,,,False,False,True,True,True,True
grok-41-fast-reasoning,Grok 4.1 Fast,low,loyalty,loyalty,non_loyalty,virtue,0.0,55,0.806060606060606,0.7757575757575758,0.9030303030303031,0.8393939393939394,0.06363636363636367,0.1812734171457031,0.7910746234195938,0.48617402028264844,0.48617402028264844,0.6098012062738907,0.6207588157074937,,,,,False,False,False,True,True,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,loyalty,loyalty,non_loyalty,virtue,0.0,55,0.793939393939394,0.696969696969697,0.8787878787878788,0.7878787878787878,0.09090909090909091,0.510750333899971,0.6217036728866794,0.5662270033933252,0.5662270033933252,0.11095333898670834,0.0971184295626778,,,,,False,False,True,True,True,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,loyalty,loyalty,non_loyalty,weak_evidence,0.0,55,0.806060606060606,0.8,0.8242424242424242,0.8121212121212121,0.01212121212121213,0.037824181909356325,0.11907296277462787,0.0784485723419921,0.0784485723419921,0.08124878086527154,0.4868194780630561,,,,,False,False,False,False,True,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,loyalty,loyalty,non_loyalty,weak_evidence,0.0,55,0.793939393939394,0.8,0.8424242424242424,0.8212121212121213,0.027272727272727254,-0.03698967901475103,0.3228723406887386,0.14294133083699379,0.17993100985174482,0.35986201970348963,0.9729628903015866,,,,,True,False,False,False,True,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,patience,patience,non_patience,emotional,0.0,56,0.6488095238095238,0.39285714285714285,0.8452380952380952,0.6190476190476191,0.22619047619047616,1.0426090876216256,1.0722490300115572,1.0574290588165915,1.0574290588165915,0.029639942389931617,0.013949139542054073,,,,,False,False,True,True,True,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,patience,patience,non_patience,emotional,0.0,56,0.6071428571428571,0.13095238095238096,0.8511904761904762,0.49107142857142855,0.36011904761904767,2.306170970163402,1.294995732118641,1.8005833511410214,1.8005833511410214,-1.011175238044761,-0.2800134475668925,,,,,False,False,True,True,True,True
grok-41-fast-reasoning,Grok 4.1 Fast,low,patience,patience,non_patience,few_shot_value,0.0,56,0.6488095238095238,0.17857142857142858,0.7678571428571429,0.47321428571428575,0.29464285714285715,2.1230918787189985,0.577431972527545,1.3502619256232717,1.3502619256232717,-1.5456599061914535,-0.5702439790303339,,,,,False,False,True,True,True,True
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,patience,patience,non_patience,few_shot_value,0.0,56,0.6071428571428571,0.5297619047619048,0.5595238095238095,0.5446428571428572,0.06249999999999997,0.31417924729613095,-0.19486014180247113,0.05965955274682991,0.254519694549301,-0.509039389098602,-0.9807336394693152,,,,,False,True,False,False,True,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,patience,patience,non_patience,role_play,0.0,56,0.6488095238095238,0.7440476190476191,0.7440476190476191,0.7440476190476191,0.09523809523809523,-0.44959658377222866,0.4495965837722289,1.1102230246251565e-16,0.4495965837722288,0.8991931675444576,0.9890012371881237,,,,,True,False,False,False,True,True
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,patience,patience,non_patience,role_play,0.0,56,0.6071428571428571,0.6726190476190477,0.6785714285714286,0.6755952380952381,0.06845238095238099,-0.28275896525241406,0.30971327040844154,0.01347715257801374,0.2962361178304278,0.5924722356608556,0.98340172474665,,,,,True,False,False,False,True,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,patience,patience,non_patience,survey,0.0,56,0.6488095238095238,0.6190476190476191,0.6904761904761905,0.6547619047619048,0.0357142857142857,0.12742638910183246,0.18712986670320586,0.15727812790251916,0.15727812790251916,0.0597034776013734,0.1839541729161351,,,,,False,False,False,False,True,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,patience,patience,non_patience,survey,0.0,56,0.6071428571428571,0.6190476190476191,0.7559523809523809,0.6875,0.08035714285714288,-0.04986099668648447,0.6897620864451738,0.31995054487934466,0.3698115415658291,0.7396230831316583,0.9866599625531493,,,,,True,False,False,True,True,True
grok-41-fast-reasoning,Grok 4.1 Fast,low,patience,patience,non_patience,user_preference,0.0,56,0.6488095238095238,0.2261904761904762,0.8392857142857143,0.5327380952380952,0.30654761904761907,1.830663222173981,1.0281654757057954,1.429414348939888,1.429414348939888,-0.8024977464681855,-0.27973010276329013,,,,,False,False,True,True,True,True
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,patience,patience,non_patience,user_preference,0.0,56,0.6071428571428571,0.017857142857142856,0.9166666666666666,0.46726190476190477,0.44940476190476186,4.288869077238404,1.933384595994617,3.111126836616511,3.111126836616511,-2.355484481243787,-0.3779506747872579,,,,,False,False,True,True,True,True
grok-41-fast-reasoning,Grok 4.1 Fast,low,patience,patience,non_patience,virtue,0.0,56,0.6488095238095238,0.5535714285714286,0.75,0.6517857142857143,0.09821428571428573,0.396119456665309,0.48078999553223256,0.4384547260987708,0.4384547260987708,0.08467053886692355,0.09546694835321798,,,,,False,False,False,True,True,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,patience,patience,non_patience,virtue,0.0,56,0.6071428571428571,0.5357142857142857,0.7797619047619048,0.6577380952380952,0.12202380952380956,0.2904096249991367,0.8220050677247998,0.5562073463619682,0.5562073463619682,0.5315954427256631,0.47361767996421944,,,,,False,False,False,True,True,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,patience,patience,non_patience,weak_evidence,0.0,56,0.6488095238095238,0.6488095238095238,0.6845238095238095,0.6666666666666667,0.01785714285714285,0.0,0.15964063935491613,0.07982031967745806,0.07982031967745806,0.15964063935491613,0.9410518609336389,,,,,False,False,False,False,True,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,patience,patience,non_patience,weak_evidence,0.0,56,0.6071428571428571,0.6488095238095238,0.6547619047619048,0.6517857142857143,0.04464285714285718,-0.17728738578831693,0.2033279158033423,0.013020265007512688,0.19030765079582962,0.38061530159165924,0.9743993643893301,,,,,True,False,False,False,True,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,responsibility,responsibility,non_responsibility,emotional,0.0,41,0.5447154471544715,0.34959349593495936,0.5934959349593496,0.4715447154471545,0.12195121951219515,0.7933832060559682,0.1974251102113879,0.49540415813367805,0.49540415813367805,-0.5959580958445804,-0.5954767622907883,,,,,False,False,True,False,False,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,responsibility,responsibility,non_responsibility,emotional,0.0,41,0.5609756097560976,0.36585365853658536,0.7073170731707317,0.5365853658536586,0.17073170731707313,0.7885123497330061,0.6312004818735748,0.7098564158032905,0.7098564158032905,-0.1573118678594313,-0.11003039518268753,,,,,False,False,True,True,False,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,responsibility,responsibility,non_responsibility,few_shot_value,0.0,41,0.5447154471544715,0.4796747967479675,0.5853658536585366,0.532520325203252,0.05284552845528459,0.2585758709762316,0.16411779446484973,0.21134683272054067,0.21134683272054067,-0.09445807651138186,-0.21830242514665132,,,,,False,False,False,False,False,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,responsibility,responsibility,non_responsibility,few_shot_value,0.0,41,0.5609756097560976,0.6178861788617886,0.5772357723577236,0.5975609756097562,0.036585365853658514,-0.2334349788903466,0.06575822920083596,-0.08383837484475531,0.14959660404559127,0.29919320809118255,0.9676577630481101,,,,,True,False,False,False,False,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,responsibility,responsibility,non_responsibility,role_play,0.0,41,0.5447154471544715,0.5365853658536586,0.5447154471544715,0.540650406504065,0.004065040650406526,0.03246995986758519,0.0,0.016234979933792595,0.016234979933792595,-0.03246995986758519,-0.7645394525641545,,,,,False,False,False,False,False,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,responsibility,responsibility,non_responsibility,role_play,0.0,41,0.5609756097560976,0.5284552845528455,0.5447154471544715,0.5365853658536586,0.024390243902439074,0.13010266249815267,-0.06523909117545904,0.032431785661346815,0.09767087683680585,-0.1953417536736117,-0.9513006983670019,,,,,False,True,False,False,False,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,responsibility,responsibility,non_responsibility,survey,0.0,41,0.5447154471544715,0.4878048780487805,0.5691056910569106,0.5284552845528455,0.04065040650406507,0.22628350058793914,0.09804409619017321,0.16216379838905617,0.16216379838905617,-0.12823940439776593,-0.38357409209888316,,,,,False,False,False,False,False,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,responsibility,responsibility,non_responsibility,survey,0.0,41,0.5609756097560976,0.43089430894308944,0.5447154471544715,0.4878048780487805,0.07317073170731711,0.5190571068178103,-0.06523909117545904,0.22690900782117562,0.29214809899663463,-0.5842961979932693,-0.9831733737591347,,,,,False,True,True,False,False,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,responsibility,responsibility,non_responsibility,user_preference,0.0,41,0.5447154471544715,0.4715447154471545,0.6178861788617886,0.5447154471544715,0.07317073170731711,0.29091034812948435,0.2986740700658056,0.294792209097645,0.294792209097645,0.007763721936321244,0.012948505165777224,,,,,False,False,False,False,False,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,responsibility,responsibility,non_responsibility,user_preference,0.0,41,0.5609756097560976,0.44715447154471544,0.6991869918699187,0.5731707317073171,0.12601626016260162,0.4535767754173389,0.5926774300599205,0.5231271027386297,0.5231271027386297,0.1391006546425816,0.1316924031367337,,,,,False,False,False,True,False,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,responsibility,responsibility,non_responsibility,virtue,0.0,41,0.5447154471544715,0.37398373983739835,0.5609756097560976,0.467479674796748,0.09349593495934963,0.6887125834920796,0.06523909117545904,0.3769758373337693,0.3769758373337693,-0.6234734923166206,-0.8161164023731576,,,,,False,False,True,False,False,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,responsibility,responsibility,non_responsibility,virtue,0.0,41,0.5609756097560976,0.43089430894308944,0.5691056910569106,0.5,0.06910569105691053,0.5190571068178103,0.03280500501471417,0.2759310559162622,0.2759310559162622,-0.4862521018030961,-0.8654295984065827,,,,,False,False,True,False,False,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,responsibility,responsibility,non_responsibility,weak_evidence,0.0,41,0.5447154471544715,0.4796747967479675,0.5284552845528455,0.5040650406504065,0.04065040650406507,0.2585758709762316,-0.0648635713226935,0.09685614982676904,0.16171972114946254,-0.3234394422989251,-0.9700095467679102,,,,,False,True,False,False,False,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,responsibility,responsibility,non_responsibility,weak_evidence,0.0,41,0.5609756097560976,0.42276422764227645,0.5284552845528455,0.47560975609756095,0.08536585365853663,0.5520103310039319,-0.13010266249815255,0.2109538342528897,0.3410564967510422,-0.6821129935020844,-0.9855514921784663,,,,,False,True,True,False,False,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,sacrifice,sacrifice,non_sacrifice,emotional,0.0,27,0.7654320987654321,0.6666666666666666,0.8765432098765432,0.7716049382716049,0.1049382716049383,0.48073739417598194,0.7535701013638294,0.6171537477699056,0.6171537477699056,0.27283270718784747,0.21926469796719011,,,,,False,False,False,False,True,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,sacrifice,sacrifice,non_sacrifice,emotional,0.0,27,0.7407407407407407,0.48148148148148145,0.9629629629629629,0.7222222222222222,0.24074074074074073,1.1077938339264737,2.0757452263898157,1.5917695301581447,1.5917695301581447,0.967951392463342,0.30309677576559085,,,,,False,False,True,True,True,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,sacrifice,sacrifice,non_sacrifice,few_shot_value,0.0,27,0.7654320987654321,0.37037037037037035,0.9012345679012346,0.6358024691358024,0.26543209876543217,1.6886072152289793,0.9924671515498655,1.3405371833894224,1.3405371833894224,-0.6961400636791137,-0.25868481089668943,,,,,False,False,True,True,True,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,sacrifice,sacrifice,non_sacrifice,few_shot_value,0.0,27,0.7407407407407407,0.6666666666666666,0.6790123456790124,0.6728395061728395,0.0679012345679012,0.3505757329065059,-0.29535214214296635,0.027611795381769777,0.3229639375247361,-0.6459278750494722,-0.9847544213618825,,,,,False,True,False,False,True,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,sacrifice,sacrifice,non_sacrifice,role_play,0.0,27,0.7654320987654321,0.7407407407407407,0.7037037037037037,0.7222222222222222,0.043209876543209846,0.13016166126947604,-0.3116402609200313,-0.09073929982527762,0.22090096109475366,-0.4418019221895073,-0.9778664066953537,,,,,False,True,False,False,True,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,sacrifice,sacrifice,non_sacrifice,role_play,0.0,27,0.7407407407407407,0.7530864197530864,0.7407407407407407,0.7469135802469136,0.006172839506172839,-0.06402185876493105,0.0,-0.032010929382465525,0.032010929382465525,0.06402185876493105,0.8649047704711565,,,,,True,False,False,False,True,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,sacrifice,sacrifice,non_sacrifice,survey,0.0,27,0.7654320987654321,0.691358024691358,0.7901234567901234,0.7407407407407407,0.04938271604938271,0.3691899051846399,0.13971225169960366,0.2544510784421218,0.2544510784421218,-0.22947765348503624,-0.44223684646627515,,,,,False,False,False,False,True,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,sacrifice,sacrifice,non_sacrifice,survey,0.0,27,0.7407407407407407,0.7777777777777778,0.8271604938271605,0.8024691358024691,0.06172839506172842,-0.19867874391118812,0.5033885185487765,0.1523548873187942,0.3510336312299823,0.7020672624599646,0.9859563828767338,,,,,True,False,False,False,True,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,sacrifice,sacrifice,non_sacrifice,user_preference,0.0,27,0.7654320987654321,0.5679012345679012,0.9012345679012346,0.7345679012345678,0.16666666666666669,0.8948324750607142,0.9924671515498655,0.9436498133052899,0.9436498133052899,0.09763467648915136,0.051459809046381505,,,,,False,False,True,True,True,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,sacrifice,sacrifice,non_sacrifice,user_preference,0.0,27,0.7407407407407407,0.2345679012345679,0.9382716049382716,0.5864197530864197,0.35185185185185186,2.1993425210758337,1.5979522186908863,1.89864736988336,1.89864736988336,-0.6013903023849474,-0.15795738010601085,,,,,False,False,True,True,True,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,sacrifice,sacrifice,non_sacrifice,virtue,0.0,27,0.7654320987654321,0.7037037037037037,0.9135802469135802,0.808641975308642,0.10493827160493827,0.3116402609200313,1.1311440136705944,0.7213921372953128,0.7213921372953128,0.8195037527505631,0.5640918387428773,,,,,False,False,False,True,True,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,sacrifice,sacrifice,non_sacrifice,virtue,0.0,27,0.7407407407407407,0.6049382716049383,0.9629629629629629,0.7839506172839505,0.17901234567901234,0.613857849664226,2.0757452263898157,1.3448015380270208,1.3448015380270208,1.4618873767255898,0.5415193773087571,,,,,False,False,False,True,True,True
grok-41-fast-reasoning,Grok 4.1 Fast,low,sacrifice,sacrifice,non_sacrifice,weak_evidence,0.0,27,0.7654320987654321,0.7530864197530864,0.8024691358024691,0.7777777777777778,0.024691358024691384,0.06613980250454499,0.21393767056201662,0.1400387365332808,0.1400387365332808,0.14779786805747164,0.5095117055972068,,,,,False,False,False,False,True,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,sacrifice,sacrifice,non_sacrifice,weak_evidence,0.0,27,0.7407407407407407,0.7654320987654321,0.8518518518518519,0.808641975308642,0.06790123456790126,-0.13016166126947604,0.6810076783593122,0.2754230085449181,0.4055846698143941,0.8111693396287882,0.9878222438205979,,,,,True,False,False,False,True,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,self,self,non_self,emotional,0.0,172,0.5406976744186046,0.35852713178294576,0.6007751937984496,0.47965116279069764,0.12112403100775196,0.7434075966988853,0.245048819851988,0.4942282082754367,0.4942282082754367,-0.49835877684689733,-0.4991292244567442,,,,,False,False,True,False,False,True
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,self,self,non_self,emotional,0.0,172,0.5290697674418605,0.1937984496124031,0.7054263565891473,0.4496124031007752,0.2558139534883721,1.5379134134471584,0.755177276061855,1.1465453447545066,1.1465453447545066,-0.7827361373853033,-0.3398633588120543,,,,,False,False,True,True,False,True
grok-41-fast-reasoning,Grok 4.1 Fast,low,self,self,non_self,few_shot_value,0.0,172,0.5406976744186046,0.28875968992248063,0.6744186046511628,0.4815891472868217,0.19282945736434112,1.0622615949426082,0.5638678112877042,0.8130647031151562,0.8130647031151562,-0.49839378365490394,-0.30461758205496536,,,,,False,False,True,True,False,True
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,self,self,non_self,few_shot_value,0.0,172,0.5290697674418605,0.40891472868217055,0.5038759689922481,0.45639534883720934,0.07267441860465121,0.4839094594647088,-0.10071048275679408,0.19159948835395738,0.29230997111075147,-0.5846199422215029,-0.9831825351120247,,,,,False,True,True,False,False,True
grok-41-fast-reasoning,Grok 4.1 Fast,low,self,self,non_self,role_play,0.0,172,0.5406976744186046,0.5910852713178295,0.5988372093023255,0.5949612403100775,0.054263565891472854,-0.20489011100485946,0.2369920833334399,0.016050986164290224,0.22094109716914967,0.44188219433829934,0.9778703384968659,,,,,True,False,False,False,False,True
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,self,self,non_self,role_play,0.0,172,0.5290697674418605,0.5310077519379846,0.5290697674418605,0.5300387596899225,0.0009689922480620172,-0.00776487123265604,0.0,-0.00388243561632802,0.00388243561632802,0.00776487123265604,0.4370913321556965,,,,,True,False,False,False,False,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,self,self,non_self,survey,0.0,172,0.5406976744186046,0.5290697674418605,0.5891472868217055,0.559108527131783,0.030038759689922534,0.04664998978106648,0.19689442966502219,0.12177220972304434,0.12177220972304434,0.1502444398839557,0.5925764022422204,,,,,False,False,False,False,False,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,self,self,non_self,survey,0.0,172,0.5290697674418605,0.49806201550387597,0.5910852713178295,0.5445736434108528,0.046511627906976744,0.12392166184154386,0.25154010078592587,0.18773088131373486,0.18773088131373486,0.12761843894438202,0.3310793736698576,,,,,False,False,False,True,False,False
grok-41-fast-reasoning,Grok 4.1 Fast,low,self,self,non_self,user_preference,0.0,172,0.5406976744186046,0.3798449612403101,0.7248062015503876,0.5523255813953488,0.17248062015503876,0.6520545141718668,0.803415134128111,0.7277348241499889,0.7277348241499889,0.15136061995624428,0.10328471840534574,,,,,False,False,True,True,False,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,self,self,non_self,user_preference,0.0,172,0.5290697674418605,0.32558139534883723,0.8236434108527132,0.5746124031007752,0.24903100775193796,0.8428871597475537,1.4207412963925616,1.1318142280700576,1.1318142280700576,0.577854136645008,0.25415504238806774,,,,,False,False,True,True,False,True
grok-41-fast-reasoning,Grok 4.1 Fast,low,self,self,non_self,virtue,0.0,172,0.5406976744186046,0.4728682170542636,0.6511627906976745,0.562015503875969,0.0891472868217055,0.2712579743088299,0.4600327021913889,0.3656453382501094,0.3656453382501094,0.188774727882559,0.2546568220361305,,,,,False,False,True,True,False,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,self,self,non_self,virtue,0.0,172,0.5290697674418605,0.3081395348837209,0.6453488372093024,0.47674418604651164,0.1686046511627907,0.9232761192485545,0.48124351852166203,0.7022598188851082,0.7022598188851082,-0.44203260072689243,-0.3124966164652844,,,,,False,False,True,True,False,True
grok-41-fast-reasoning,Grok 4.1 Fast,low,self,self,non_self,weak_evidence,0.0,172,0.5406976744186046,0.5251937984496124,0.5658914728682171,0.5455426356589148,0.02034883720930236,0.062169476981043095,0.10175429036914418,0.08196188367509363,0.08196188367509363,0.03958481338810109,0.22759864273408326,,,,,False,False,False,False,False,False
grok-41-fast-non-reasoning,Grok 4.1 Fast,off,self,self,non_self,weak_evidence,0.0,172,0.5290697674418605,0.5329457364341085,0.562015503875969,0.5474806201550387,0.018410852713178272,-0.015533476160950313,0.13267395202948584,0.058570237934267765,0.07410371409521807,0.14820742819043614,0.9367918427448116,,,,,True,False,False,False,False,False
llama-33-70b-reasoning,llama-33-70b-reasoning,before,compassion,compassion,non_compassion,emotional,0.0,26,0.32051282051282054,0.19230769230769232,0.5769230769230769,0.3846153846153846,0.19230769230769226,0.6691966802358644,1.0471700888634643,0.8581833845496644,0.8581833845496644,0.37797340862759987,0.21894154555859194,,,,,False,False,False,True,True,False
llama-33-70b,Llama 3.3 70B,none,compassion,compassion,non_compassion,emotional,0.0,26,0.3333333333333333,0.15384615384615385,0.717948717948718,0.4358974358974359,0.28205128205128205,0.9878048667481516,1.6043937655474223,1.296099316147787,1.296099316147787,0.6165888987992707,0.23694920562437477,,,,,False,False,True,True,True,False
llama-33-70b-reasoning,llama-33-70b-reasoning,before,compassion,compassion,non_compassion,few_shot_value,0.0,26,0.32051282051282054,0.3333333333333333,0.32051282051282054,0.3269230769230769,0.006410256410256443,-0.057334765132178944,0.0,-0.028667382566089472,0.028667382566089472,0.057334765132178944,0.8514883065178904,,,,,True,False,False,False,True,False
